243.69,329.28,408.08,478.68,541.39,597.42,648.26,695.37,739.9,782.48,823.42,863.22,902.63,941.92,980.78,1018.8,1055.9,1092.2,1128.3,1163.5,1196.3,1227.7,1261.4,1295.4,1321.4,1341.8,1374.2,1414.9,1442.8,1471.8,1505.1,1538.8,1580.3,1629,1670,1703,1737.8,1767.3,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
239.9,326.35,405.64,476.33,538.8,594.43,644.8,691.43,735.55,777.76,818.28,857.66,896.7,935.7,974.27,1012,1048.7,1084.6,1120.3,1155.2,1187.5,1218,1251.3,1285.5,1311,1329.5,1361.1,1401.9,1429.7,1457.7,1489.9,1525.6,1571.6,1618.9,1654.8,1686,1720.8,1751.9,1784,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
236.18,323.53,403.34,474.1,536.31,591.51,641.39,687.53,731.24,773.08,813.2,852.14,890.81,929.52,967.81,1005.2,1041.5,1077,1112.3,1147,1178.7,1208.3,1241.2,1275.6,1300.7,1317.3,1348.3,1389,1416.9,1444.2,1476.1,1513.1,1562.9,1607.8,1639,1668.8,1703.6,1736.3,1769.5,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
232.52,320.83,401.18,471.98,533.91,588.66,638.03,683.68,726.98,768.47,808.18,846.67,884.96,923.4,961.4,998.5,1034.4,1069.4,1104.3,1138.8,1170,1198.6,1231,1265.5,1290.4,1305.6,1335.8,1376.4,1404.4,1431.6,1464.1,1501,1553.4,1595.5,1622.5,1651.3,1686.3,1720.6,1755,1791.3,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
228.92,318.25,399.16,469.98,531.6,585.89,634.73,679.88,722.76,763.91,803.22,841.24,879.15,917.33,955.05,991.83,1027.3,1061.8,1096.4,1130.6,1161.4,1188.9,1220.7,1255.2,1280.2,1294.5,1323.8,1364.3,1392.4,1419.7,1453.8,1489.3,1542.3,1581.6,1605.1,1633.4,1669,1704.9,1740.5,1777.5,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
225.39,315.8,397.28,468.11,529.38,583.18,631.48,676.11,718.59,759.42,798.33,835.86,873.39,911.31,948.75,985.23,1020.3,1054.3,1088.4,1122.5,1152.8,1179.3,1210.5,1244.8,1270,1283.8,1312.4,1352.5,1380.9,1408.8,1445,1477.6,1529.6,1566.8,1587,1615.1,1651.9,1689.3,1726,1763.8,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
221.91,313.48,395.55,466.35,527.24,580.53,628.28,672.38,714.46,754.99,793.5,830.54,867.67,905.36,942.51,978.68,1013.4,1046.8,1080.5,1114.3,1144.4,1169.7,1200.3,1234.4,1259.8,1273.6,1301.5,1341,1369.9,1399.3,1437.3,1466,1515.7,1551.4,1568.6,1596.6,1635,1673.7,1711.5,1750.1,1789.4,1792,1792,1792,1792,1792,1792,1792,1792,1792
218.5,311.3,393.98,464.71,525.19,577.95,625.14,668.69,710.37,750.63,788.75,825.26,862,899.47,936.32,972.2,1006.5,1039.4,1072.6,1106.2,1136,1160.4,1190.3,1224,1249.9,1263.8,1291.3,1329.8,1359.6,1391.3,1429.8,1454.2,1500.8,1535.8,1550.2,1578.4,1618.3,1658.3,1697.2,1736.4,1776.3,1792,1792,1792,1792,1792,1792,1792,1792,1792
215.14,309.26,392.56,463.19,523.21,575.43,622.04,665.03,706.33,746.34,784.07,820.05,856.39,893.66,930.18,965.77,999.72,1032.1,1064.7,1097.9,1127.6,1151.3,1180.4,1213.7,1240.2,1254.4,1282,1319.2,1349.9,1384.1,1421.5,1442.2,1485.2,1520.1,1532.3,1560.8,1602,1643.1,1683,1722.9,1763.3,1792,1792,1792,1792,1792,1792,1792,1792,1792
211.84,307.37,391.32,461.79,521.31,572.97,618.99,661.41,702.32,742.13,779.48,814.89,850.83,887.93,924.09,959.4,993.02,1024.8,1056.9,1089.6,1119.2,1142.7,1170.7,1203.7,1230.7,1245.5,1273.6,1309.2,1340.5,1376.5,1412,1430.2,1469.6,1504.6,1515.3,1543.9,1586.1,1628.1,1668.9,1709.5,1750.4,1791.6,1792,1792,1792,1792,1792,1792,1792,1792
208.59,305.63,390.24,460.5,519.48,570.57,616,657.82,698.36,738,774.97,809.79,845.32,882.29,918.04,953.08,986.42,1017.7,1049.1,1081.3,1110.6,1134.6,1161.3,1193.9,1221.5,1237,1266.3,1300.1,1331.4,1368,1402,1418.7,1454.5,1489.4,1499.8,1528,1570.6,1613.3,1654.9,1696.1,1737.5,1779.1,1792,1792,1792,1792,1792,1792,1792,1792
205.38,304.06,389.34,459.32,517.7,568.21,613.05,654.26,694.43,733.96,770.56,804.77,839.88,876.75,912.04,946.79,979.91,1010.7,1041.4,1072.9,1102,1127,1152.2,1184.4,1212.4,1228.9,1260.4,1292.3,1322.4,1358.9,1392.1,1407.7,1440.1,1474.4,1485.5,1513.2,1555.6,1598.9,1641.1,1682.9,1724.8,1766.8,1792,1792,1792,1792,1792,1792,1792,1792
202.21,302.66,388.62,458.24,515.98,565.9,610.15,650.74,690.53,730,766.24,799.81,834.5,871.32,906.07,940.54,973.5,1003.9,1033.9,1064.6,1093.7,1119.7,1143.5,1175.4,1203.5,1221.2,1255.6,1285.6,1313.9,1349.3,1382.3,1397.3,1426.4,1459.8,1472.1,1499.1,1541.2,1584.8,1627.6,1669.9,1712.1,1754.4,1792,1792,1792,1792,1792,1792,1792,1792
199.08,301.44,388.09,457.25,514.3,563.63,607.31,647.25,686.66,726.14,762.01,794.93,829.2,866.01,900.13,934.29,967.18,997.22,1026.5,1056.5,1085.6,1112.5,1135.2,1166.9,1195.2,1214.2,1250.7,1279.6,1305.6,1339.3,1372.3,1387.3,1413.7,1445.4,1459.2,1485.9,1527.2,1571,1614.2,1656.9,1699.6,1742.2,1785,1792,1792,1792,1792,1792,1792,1792
195.96,300.42,387.76,456.35,512.66,561.4,604.52,643.81,682.82,722.37,757.89,790.12,824,860.83,894.2,928.06,960.93,990.82,1019.4,1048.7,1077.9,1105.4,1127.7,1159.1,1187.9,1208.2,1245.4,1273.3,1297.1,1328.6,1362.1,1377.5,1401.6,1431.5,1446.8,1473.2,1513.8,1557.5,1601,1644.2,1687.1,1730.1,1773.2,1792,1792,1792,1792,1792,1792,1792
192.85,299.6,387.62,455.53,511.04,559.2,601.79,640.41,679,718.7,753.86,785.39,818.94,855.79,888.27,921.85,954.7,984.66,1012.5,1041.2,1070.7,1098.4,1121.2,1152.3,1181.7,1202.9,1239.4,1266.1,1288.2,1317.7,1351.5,1367.6,1390,1417.9,1434.6,1461,1500.8,1544.4,1588.1,1631.6,1674.8,1718.1,1761.4,1792,1792,1792,1792,1792,1792,1792
192,299,387.68,454.76,509.43,557.02,599.12,637.07,675.2,715.13,749.93,780.72,814.09,850.87,882.35,915.7,948.46,978.7,1006.1,1033.9,1064,1091.7,1116.1,1146.6,1176,1198.1,1232.1,1257.5,1278.9,1307.4,1340.7,1357.6,1378.8,1404.9,1422.8,1449.2,1488.2,1531.5,1575.4,1619.1,1662.7,1706.1,1749.7,1792,1792,1792,1792,1792,1792,1792
192,298.63,387.94,454.03,507.82,554.86,596.5,633.81,671.42,711.65,746.09,776.09,809.38,846.04,876.41,909.65,942.19,972.9,1000,1026.9,1057.8,1086,1111.9,1141,1170,1193.1,1223.8,1247.9,1269.5,1297.6,1329.7,1347.5,1367.8,1392.4,1411.3,1437.8,1476,1519,1563,1606.8,1650.6,1694.3,1738.1,1781.8,1792,1792,1792,1792,1792,1792
192,298.51,388.4,453.34,506.21,552.69,593.94,630.66,667.67,708.24,742.32,771.47,804.75,841.22,870.51,903.7,935.91,967.26,994.62,1020.3,1051.9,1081.1,1107.7,1134.9,1163.3,1187.5,1214.9,1238.4,1260.3,1287.9,1318.7,1337.3,1357,1380.4,1400.1,1426.7,1464.2,1506.8,1550.7,1594.8,1638.7,1682.6,1726.5,1770.5,1792,1792,1792,1792,1792,1792
192,298.67,389.05,452.65,504.58,550.52,591.42,627.65,663.96,704.9,738.62,766.83,800.2,836.29,864.7,897.77,929.62,961.81,989.8,1014.1,1046.2,1076.8,1103.3,1127.9,1155.8,1181.3,1206.2,1229.6,1251.4,1278.4,1307.9,1327.1,1346.4,1368.8,1389.1,1415.9,1452.8,1494.9,1538.7,1582.8,1626.9,1671,1715.1,1759.2,1792,1792,1792,1792,1792,1792
192,299.11,389.87,451.96,502.92,548.31,588.94,624.83,660.31,701.57,734.95,762.17,795.69,831.09,859.21,891.86,923.32,956.53,985.45,1008.3,1040.6,1072.7,1099,1120.5,1147.5,1174.4,1198,1221.3,1242.8,1269.1,1297.3,1317,1336,1357.6,1378.4,1405.3,1441.6,1483.3,1527,1571.1,1615.3,1659.5,1703.8,1748.1,1792,1792,1792,1792,1792,1792
192,299.87,390.84,451.26,501.25,546.04,586.48,622.23,656.75,698.21,731.28,757.54,791.19,825.6,854.43,886.13,917.04,951.27,981.17,1002.8,1035.2,1068.7,1094.9,1113.9,1139.2,1167.2,1190.2,1213.1,1234.3,1259.8,1287,1306.9,1325.7,1346.7,1367.9,1394.9,1430.7,1472,1515.4,1559.5,1603.8,1648.2,1692.6,1737,1781.4,1792,1792,1792,1792,1792
192,300.97,391.92,450.53,499.56,543.69,584.01,619.84,653.33,694.73,727.54,753.03,786.63,819.93,850.39,880.6,910.86,945.93,976.51,997.75,1029.8,1064.7,1091.2,1108.3,1131.6,1159.9,1182.7,1205,1226,1250.8,1276.8,1296.9,1315.6,1336.1,1357.6,1384.8,1420.1,1460.9,1504.1,1548.2,1592.5,1636.9,1681.4,1725.9,1770.5,1792,1792,1792,1792,1792
192,302.44,393.06,449.79,497.87,541.2,581.51,617.55,650.04,691.06,723.82,748.82,781.9,814.22,846.68,875.15,904.87,940.45,971.57,993.26,1024.7,1060.8,1087.8,1103.7,1124.7,1152.6,1175.3,1197.1,1217.8,1241.9,1266.9,1287,1305.7,1325.9,1347.6,1374.8,1409.7,1450.1,1493,1537,1581.3,1625.8,1670.4,1715,1759.7,1792,1792,1792,1792,1792
192,304.29,394.17,449.03,496.2,538.55,578.95,615.16,646.79,687.14,720.14,745.08,776.97,808.57,842.93,869.61,899.18,934.99,966.52,989.21,1020.2,1057,1084.7,1099.7,1118.7,1145.7,1168.1,1189.3,1209.8,1233.1,1257.2,1277.3,1295.9,1315.9,1337.8,1365.1,1399.6,1439.5,1482.1,1525.9,1570.3,1614.8,1659.5,1704.2,1748.9,1792,1792,1792,1792,1792
192,306.53,395.2,448.23,494.53,535.68,576.31,612.42,643.45,683.03,716.47,741.59,771.96,803.15,838.77,864.07,893.75,929.64,961.57,985.59,1016.4,1053.5,1081.7,1096.3,1113.6,1139,1161.1,1181.7,1201.9,1224.5,1247.7,1267.7,1286.2,1306.1,1328.2,1355.5,1389.7,1429.1,1471.4,1515.1,1559.4,1603.9,1648.6,1693.4,1738.2,1783.1,1792,1792,1792,1792
192,309.1,396.06,447.35,492.79,532.6,573.51,609.43,639.96,678.76,712.82,738.1,766.89,798.16,833.94,858.79,888.45,924.39,956.8,982.38,1013.3,1050.2,1078.8,1093.3,1109.1,1132.8,1154.2,1174.3,1194.1,1216,1238.5,1258.2,1276.8,1296.6,1318.8,1346.1,1379.9,1418.9,1460.9,1504.4,1548.6,1593.2,1637.9,1682.7,1727.6,1772.6,1792,1792,1792,1792
192,311.78,396.67,446.33,490.81,529.42,570.54,606.26,636.33,674.29,709.06,734.44,761.8,793.56,828.51,853.69,883.22,919.26,952.17,979.43,1010.6,1047,1076.1,1090.4,1104.9,1126.8,1147.5,1167,1186.4,1207.6,1229.4,1248.9,1267.5,1287.2,1309.6,1336.9,1370.3,1408.9,1450.6,1493.9,1538,1582.5,1627.3,1672.2,1717.1,1762.1,1792,1792,1792,1792
192,314.01,397.03,445.12,488.6,526.4,567.35,602.99,632.63,669.68,704.9,730.44,756.74,789.13,822.95,848.73,878.18,914.24,947.66,976.62,1008.2,1044,1073.4,1087.7,1101,1121.1,1140.9,1159.8,1178.8,1199.4,1220.5,1239.8,1258.3,1278,1300.5,1327.8,1360.9,1399.1,1440.4,1483.5,1527.5,1572,1616.8,1661.7,1706.7,1751.7,1792,1792,1792,1792
192,314.79,397.19,443.7,486.09,523.6,563.97,599.57,629.03,665.02,700.34,726.17,751.74,784.5,817.46,843.88,873.38,909.34,943.25,973.78,1005.7,1041.1,1070.8,1085,1097.2,1115.6,1134.5,1152.8,1171.4,1191.3,1211.8,1230.8,1249.3,1269.1,1291.6,1318.8,1351.7,1389.4,1430.4,1473.3,1517.2,1561.6,1606.3,1651.3,1696.3,1741.4,1786.6,1792,1792,1792
192,313.65,397.06,442.02,483.32,520.81,560.44,595.9,625.47,660.35,695.52,721.7,746.87,779.64,812.09,839.1,868.77,904.56,938.91,970.76,1003.1,1038,1068,1082.1,1093.5,1110.2,1128.2,1145.9,1164,1183.3,1203.2,1222,1240.5,1260.2,1282.8,1310,1342.6,1380,1420.6,1463.2,1507,1551.3,1596,1640.9,1686,1731.2,1776.4,1792,1792,1792
192,311.03,396.32,440.06,480.39,517.96,556.78,592.03,621.83,655.71,690.54,717.1,742.27,774.71,806.8,834.38,864.3,899.86,934.6,967.47,1000.2,1034.8,1065,1078.9,1089.6,1105,1122,1139.1,1156.7,1175.5,1194.8,1213.4,1231.8,1251.6,1274.2,1301.3,1333.7,1370.7,1411,1453.3,1496.9,1541.1,1585.8,1630.7,1675.8,1721,1766.3,1792,1792,1792
192,307.54,394.75,437.71,477.37,514.97,553.02,588.03,618.1,651.14,685.49,712.41,737.86,769.8,801.6,829.69,859.9,895.25,930.3,963.92,997.11,1031.4,1061.4,1075.4,1085.6,1099.8,1115.8,1132.3,1149.5,1167.7,1186.5,1204.9,1223.2,1243,1265.7,1292.8,1324.9,1361.5,1401.5,1443.6,1486.9,1531.1,1575.7,1620.6,1665.7,1710.9,1756.2,1792,1792,1792
192,303.32,392.23,434.9,474.27,511.84,549.17,583.93,614.25,646.64,680.42,707.67,733.49,764.93,796.48,825.04,855.55,890.69,925.98,960.16,993.69,1027.7,1057.1,1071.5,1081.4,1094.6,1109.8,1125.7,1142.3,1160.1,1178.4,1196.5,1214.8,1234.6,1257.3,1284.3,1316.2,1352.5,1392.1,1433.9,1477.1,1521.2,1565.7,1610.5,1655.6,1700.8,1746.2,1791.6,1792,1792
192,298.52,388.73,431.62,471.02,508.55,545.25,579.75,610.27,642.21,675.37,702.91,729.13,760.11,791.42,820.4,851.21,886.17,921.62,956.2,989.99,1023.6,1052.5,1067.2,1077,1089.4,1103.8,1119.1,1135.3,1152.5,1170.4,1188.3,1206.6,1226.4,1249.1,1276,1307.6,1343.6,1382.9,1424.4,1467.4,1511.3,1555.8,1600.6,1645.6,1690.9,1736.2,1781.7,1792,1792
192,293.63,384.25,427.89,467.54,505.05,541.26,575.49,606.17,637.79,670.33,698.13,724.73,755.33,786.43,815.78,846.86,881.67,917.21,952.07,986.03,1019.3,1047.4,1062.6,1072.4,1084.1,1097.8,1112.6,1128.3,1145.1,1162.5,1180.2,1198.4,1218.2,1241,1267.8,1299.2,1334.9,1373.8,1415.1,1457.9,1501.6,1546,1590.7,1635.7,1681,1726.3,1771.8,1792,1792
192,288.09,378.85,423.85,463.82,501.31,537.2,571.16,601.97,633.35,665.33,693.33,720.29,750.57,781.49,811.17,842.49,877.16,912.74,947.77,981.81,1014.7,1042.2,1057.7,1067.6,1078.8,1091.9,1106.1,1121.4,1137.7,1154.8,1172.2,1190.4,1210.2,1233,1259.7,1290.9,1326.2,1364.9,1405.8,1448.4,1492,1536.2,1580.9,1625.9,1671.1,1716.5,1762,1792,1792
192,280.65,372.58,419.52,459.83,497.35,533.02,566.75,597.67,628.85,660.35,688.53,715.8,745.83,776.6,806.55,838.09,872.64,908.21,943.31,977.36,1009.8,1036.7,1052.5,1062.6,1073.4,1085.9,1099.6,1114.5,1130.4,1147.2,1164.4,1182.5,1202.3,1225,1251.7,1282.7,1317.7,1356,1396.7,1439.1,1482.5,1526.6,1571.2,1616.2,1661.4,1706.7,1752.2,1792,1792
192,271.93,365.56,414.77,455.56,493.18,528.71,562.26,593.28,624.29,655.38,683.71,711.26,741.1,771.74,801.93,833.65,868.09,903.59,938.71,972.68,1004.7,1031,1047,1057.4,1068,1080,1093.2,1107.7,1123.2,1139.6,1156.6,1174.7,1194.5,1217.2,1243.8,1274.5,1309.3,1347.3,1387.7,1429.8,1473.1,1517.1,1561.6,1606.5,1651.7,1697,1742.5,1788.1,1792
192,262.91,357.91,409.54,450.99,488.78,524.26,557.67,588.78,619.66,650.42,678.87,706.66,736.36,766.9,797.29,829.16,863.49,898.9,933.96,967.79,999.35,1025.1,1041.4,1052.1,1062.4,1074,1086.9,1100.9,1116.1,1132.2,1149,1166.9,1186.8,1209.5,1235.9,1266.5,1301,1338.7,1378.8,1420.7,1463.8,1507.7,1552.1,1596.9,1642,1687.4,1732.8,1778.4,1792
192,253.9,349.75,403.82,446.11,484.16,519.65,552.99,584.18,614.96,645.45,674.02,702.02,731.62,762.07,792.63,824.62,858.84,894.12,929.07,962.71,993.8,1019.1,1035.6,1046.5,1056.7,1068,1080.5,1094.2,1109,1124.8,1141.5,1159.3,1179.2,1201.9,1228.2,1258.6,1292.8,1330.2,1370.1,1411.7,1454.6,1498.3,1542.7,1587.4,1632.5,1677.8,1723.2,1768.8,1792
